Tasa_Interes,Saldo_Soles,Edad,Estado_Civil,Region,CrossSelling,Ration_Ant,Fuga
4.88,953.73,28,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,10462.49,38,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,4271.93,46,Div_Sol_Viu,LIMA_CALLAO,3,0.9,0
4.16,45910.15,32,Div_Sol_Viu,LIMA_CALLAO,2,0.2,0
4.88,981.65,28,Div_Sol_Viu,LIMA_CALLAO,3,0.1,0
4.88,1372.46,48,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,3483.82,37,Div_Sol_Viu,LIMA_CALLAO,1,0.14,0
4.88,859.67,28,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,15605.04,41,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,14545.73,33,Cas_Conv,NORTE_SUR,2,0.32,0
4.16,24796.34,35,Div_Sol_Viu,LIMA_CALLAO,3,0.95,0
4.16,4083.76,40,Cas_Conv,LIMA_CALLAO,2,0.37,0
4.16,1604.3,50,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6829.24,37,Div_Sol_Viu,LIMA_CALLAO,2,0.59,0
4.88,800.53,20,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,10351.58,50,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,784.95,60,Cas_Conv,NORTE_SUR,1,1,0
4.16,12621.16,62,Div_Sol_Viu,LIMA_CALLAO,2,0.35,0
4.16,3114.25,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7460.87,31,Div_Sol_Viu,LIMA_CALLAO,4,0.17,0
4.16,39618.82,35,Div_Sol_Viu,LIMA_CALLAO,3,0.32,0
4.16,7967.9,43,Div_Sol_Viu,LIMA_CALLAO,1,0.37,0
4.88,1145.83,26,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,1864.36,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5185.72,45,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2273.67,54,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2260.12,58,Cas_Conv,LIMA_CALLAO,1,0.95,0
4.16,8778.01,33,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,11165.89,56,Div_Sol_Viu,LIMA_CALLAO,3,0.38,0
4.16,4649.96,47,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4105.32,59,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,747.14,65,Cas_Conv,NORTE_SUR,1,1,0
4.16,28885.77,42,Cas_Conv,LIMA_CALLAO,1,0.32,0
4.16,7349.29,50,Cas_Conv,LIMA_CALLAO,3,0.96,0
4.16,23241.39,58,Div_Sol_Viu,LIMA_CALLAO,2,0.56,0
4.16,2641.18,36,Cas_Conv,LIMA_CALLAO,3,1,0
4.16,18165.52,31,Div_Sol_Viu,LIMA_CALLAO,3,0.97,0
4.16,17734.16,62,Cas_Conv,LIMA_CALLAO,3,0.86,0
4.16,3906.18,26,Div_Sol_Viu,LIMA_CALLAO,3,0.92,0
4.16,37288.61,39,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,5984.92,51,Cas_Conv,LIMA_CALLAO,1,0.99,0
4.16,2439.9,26,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,1069.03,27,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,1099.17,44,Cas_Conv,LIMA_CALLAO,2,1,0
4.88,1378.5,48,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1744.43,22,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5318.88,38,Div_Sol_Viu,CENTRO,2,0.24,0
4.16,3119.82,60,Div_Sol_Viu,NORTE_SUR,2,0.98,0
4.88,851.13,34,Cas_Conv,LIMA_CALLAO,3,0.09,0
4.88,938.03,54,Div_Sol_Viu,LIMA_CALLAO,1,0.06,0
4.16,2071.37,27,Div_Sol_Viu,NORTE_SUR,2,0.87,0
4.16,10495.74,49,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,584.36,58,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3170.89,39,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3913.08,24,Div_Sol_Viu,LIMA_CALLAO,2,0.58,0
4.16,1035.04,29,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1020.18,40,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,1754.92,27,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.88,692.88,35,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,5215.82,49,Div_Sol_Viu,NORTE_SUR,2,0.57,0
4.16,1204.89,51,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,3222.81,27,Div_Sol_Viu,NORTE_SUR,1,0.95,0
4.88,1250.87,28,Div_Sol_Viu,LIMA_CALLAO,2,0.22,0
4.16,6788.37,34,Div_Sol_Viu,LIMA_CALLAO,2,0.19,0
4.88,843.31,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3788.31,25,Div_Sol_Viu,LIMA_CALLAO,2,0.85,0
4.16,1690.9,32,Div_Sol_Viu,LIMA_CALLAO,1,0.43,0
4.16,2035.05,25,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,7139.11,39,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,15241.41,42,Cas_Conv,LIMA_CALLAO,5,0.76,0
4.16,4671.79,51,Cas_Conv,LIMA_CALLAO,2,1,0
4.88,640.68,22,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,565.76,22,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2278.17,41,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1952.96,44,Div_Sol_Viu,LIMA_CALLAO,1,0.21,0
4.16,8193.46,37,Div_Sol_Viu,LIMA_CALLAO,4,1,0
4.16,12027.23,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2132.81,26,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,13358.9,32,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,9484.71,40,Div_Sol_Viu,LIMA_CALLAO,1,0.29,0
4.88,14743.33,52,Cas_Conv,LIMA_CALLAO,2,0.07,0
4.16,10513.14,37,Div_Sol_Viu,NORTE_SUR,2,0.53,0
4.16,11782.93,30,Div_Sol_Viu,NORTE_SUR,3,0.96,0
4.16,10036.57,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,834.03,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3181.01,39,Cas_Conv,LIMA_CALLAO,3,1,0
4.16,587.78,51,Div_Sol_Viu,LIMA_CALLAO,1,0.7,0
4.16,665.79,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3679.54,64,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,13891.05,29,Div_Sol_Viu,NORTE_SUR,2,0.59,0
4.88,1380.6,37,Div_Sol_Viu,NORTE_SUR,2,0.57,0
4.16,969.09,41,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,663.93,43,Cas_Conv,LIMA_CALLAO,3,0.91,0
4.88,677.11,28,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,2210.52,33,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,10623.34,58,Div_Sol_Viu,LIMA_CALLAO,2,0.31,0
4.88,666.78,44,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2687.96,21,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2585.55,38,Div_Sol_Viu,NORTE_SUR,1,0.98,0
4.16,4778.2,59,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,674.38,22,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5643.65,39,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,13969.67,54,Cas_Conv,NORTE_SUR,1,0.95,0
4.88,763.68,47,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4457.26,48,Cas_Conv,LIMA_CALLAO,2,0.41,0
4.16,8356.58,48,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,13942.09,40,Div_Sol_Viu,NORTE_SUR,3,0.98,0
4.16,569.7,39,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,1208.08,42,Div_Sol_Viu,NORTE_SUR,1,0.44,0
4.16,3958.36,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,27380,56,Cas_Conv,LIMA_CALLAO,2,0.75,0
4.16,1128.76,59,Cas_Conv,NORTE_SUR,1,0.68,0
4.16,34187.9,55,Cas_Conv,LIMA_CALLAO,3,0.65,0
4.88,696.75,43,Cas_Conv,NORTE_SUR,2,1,0
4.88,1307.98,42,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,528.83,50,Cas_Conv,LIMA_CALLAO,2,0.05,0
4.16,12746.98,35,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,91786.5,41,Div_Sol_Viu,LIMA_CALLAO,3,0.2,0
4.16,3686.24,39,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,24890.57,53,Cas_Conv,LIMA_CALLAO,3,1,0
4.16,6156.5,50,Div_Sol_Viu,LIMA_CALLAO,1,0.88,0
4.16,2000.67,39,Div_Sol_Viu,LIMA_CALLAO,2,0.92,0
4.16,5862.85,59,Div_Sol_Viu,LIMA_CALLAO,2,0.63,0
4.16,6547.74,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1090.99,44,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.88,1548.02,28,Div_Sol_Viu,LIMA_CALLAO,2,0.92,0
4.16,9688.81,37,Div_Sol_Viu,CENTRO,2,0.99,0
4.16,23477.34,49,Cas_Conv,NORTE_SUR,1,0.61,0
4.16,3794.09,35,Div_Sol_Viu,LIMA_CALLAO,1,0.88,0
4.16,18387.73,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7331.2,48,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6611.7,26,Div_Sol_Viu,NORTE_SUR,2,0.91,0
4.16,3294.98,24,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,1798.05,52,Cas_Conv,NORTE_SUR,2,0.72,0
4.16,18739.91,57,Cas_Conv,LIMA_CALLAO,2,0.76,0
4.88,2302.97,39,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,10769.3,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1551.34,36,Div_Sol_Viu,LIMA_CALLAO,2,0.99,0
4.16,4426.36,30,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,13301.85,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,10234.86,62,Div_Sol_Viu,LIMA_CALLAO,1,0.18,0
4.16,3967.89,24,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,11494.29,61,Cas_Conv,NORTE_SUR,3,0.6,0
4.88,19792.9,37,Cas_Conv,LIMA_CALLAO,5,0.95,0
4.16,1306.12,30,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,3861.47,51,Cas_Conv,NORTE_SUR,1,1,0
4.16,31963.43,37,Div_Sol_Viu,LIMA_CALLAO,2,0.53,0
4.16,2550.58,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1062.93,59,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,7129.29,54,Cas_Conv,LIMA_CALLAO,2,0.96,0
4.88,662.51,30,Div_Sol_Viu,LIMA_CALLAO,1,0.26,0
4.88,637.62,24,Div_Sol_Viu,LIMA_CALLAO,3,0.42,0
4.16,3732.11,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1528.17,30,Div_Sol_Viu,LIMA_CALLAO,3,0.94,0
4.16,4206.28,33,Div_Sol_Viu,LIMA_CALLAO,1,0.44,0
4.16,4755.42,40,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4715.31,42,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,4768.05,58,Div_Sol_Viu,LIMA_CALLAO,2,0.45,0
4.16,5115.58,38,Div_Sol_Viu,LIMA_CALLAO,2,0.7,0
4.16,5368.84,38,Div_Sol_Viu,LIMA_CALLAO,4,0.29,0
4.88,2923.78,61,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,2195.19,63,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2217.87,61,Cas_Conv,LIMA_CALLAO,2,0.97,0
4.16,2797.62,49,Cas_Conv,LIMA_CALLAO,1,0.92,0
4.88,674.38,20,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2765.71,31,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,30177.48,31,Div_Sol_Viu,LIMA_CALLAO,1,0.94,0
4.16,15461.08,45,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,4342.4,32,Cas_Conv,NORTE_SUR,1,1,0
4.16,2957.01,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1979.93,39,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,1588.73,52,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4563.19,30,Cas_Conv,LIMA_CALLAO,2,0.98,0
4.16,7392.85,39,Div_Sol_Viu,LIMA_CALLAO,1,0.65,0
4.16,1615.62,53,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,9743.27,58,Cas_Conv,LIMA_CALLAO,3,0.14,0
4.88,15902.63,34,Cas_Conv,LIMA_CALLAO,1,0.24,0
4.16,5950.1,63,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,15303.26,33,Div_Sol_Viu,LIMA_CALLAO,3,0.61,0
4.16,1204.89,54,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,3121.18,31,Cas_Conv,NORTE_SUR,1,0.99,0
4.16,7782.13,43,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,72246.07,39,Div_Sol_Viu,LIMA_CALLAO,5,0.94,0
4.16,2746.57,30,Div_Sol_Viu,LIMA_CALLAO,3,0.38,0
4.88,15776.66,31,Div_Sol_Viu,NORTE_SUR,1,0.73,0
4.16,8242.52,59,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,6131.74,56,Cas_Conv,LIMA_CALLAO,3,0.35,0
4.16,6343.6,32,Div_Sol_Viu,LIMA_CALLAO,1,0.58,0
4.88,1226.8,57,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,15860.23,57,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,2048.05,35,Div_Sol_Viu,LIMA_CALLAO,3,0.09,0
4.16,1760.16,42,Div_Sol_Viu,CENTRO,1,1,0
4.88,1957.04,31,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2415.47,43,Cas_Conv,LIMA_CALLAO,2,0.38,0
4.88,5832.41,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,23015.88,43,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,3883.65,31,Div_Sol_Viu,LIMA_CALLAO,1,0.12,0
4.16,10225.99,46,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,5280.96,47,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,8678.56,47,Div_Sol_Viu,LIMA_CALLAO,1,0.13,0
4.16,3592.88,38,Div_Sol_Viu,LIMA_CALLAO,2,0.22,0
4.16,3586.18,58,Div_Sol_Viu,LIMA_CALLAO,2,0.17,0
4.88,564.33,51,Div_Sol_Viu,NORTE_SUR,2,0.2,0
4.16,2917.78,60,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,4102.4,41,Cas_Conv,NORTE_SUR,1,0.93,0
4.88,10623.34,58,Div_Sol_Viu,LIMA_CALLAO,2,0.14,0
4.16,18884.71,32,Div_Sol_Viu,LIMA_CALLAO,4,0.98,0
4.16,9885.91,52,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,6715,43,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,4294.82,60,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,4946,44,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,7760.45,30,Div_Sol_Viu,LIMA_CALLAO,2,0.81,0
4.16,2147.97,20,Div_Sol_Viu,LIMA_CALLAO,4,0.99,0
4.16,8760.48,52,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,540.66,20,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,2433.9,34,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.88,741.29,37,Div_Sol_Viu,LIMA_CALLAO,1,0.11,0
4.88,1152.96,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4094.82,26,Div_Sol_Viu,NORTE_SUR,1,0.97,0
4.16,4474.51,29,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,4504.6,48,Div_Sol_Viu,LIMA_CALLAO,2,0.44,0
4.16,5664.61,55,Div_Sol_Viu,LIMA_CALLAO,1,0.72,0
4.16,6299.65,55,Div_Sol_Viu,NORTE_SUR,4,0.64,0
4.16,11372.85,56,Div_Sol_Viu,LIMA_CALLAO,1,0.63,0
4.88,1051.15,45,Div_Sol_Viu,NORTE_SUR,1,0.14,0
4.16,2199.35,62,Cas_Conv,NORTE_SUR,1,1,0
4.16,2796.35,33,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,533.08,35,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,24027.08,30,Div_Sol_Viu,LIMA_CALLAO,3,0.69,0
4.16,1360.35,46,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1015.12,45,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,22669.57,42,Div_Sol_Viu,LIMA_CALLAO,1,0.48,0
4.16,9626.51,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3285.92,52,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,982.53,59,Cas_Conv,NORTE_SUR,1,1,0
4.16,7221.96,50,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,1547.87,34,Cas_Conv,LIMA_CALLAO,1,0.35,0
4.88,1719.11,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,12223.78,39,Div_Sol_Viu,LIMA_CALLAO,2,0.98,0
4.88,13733.52,63,Cas_Conv,LIMA_CALLAO,2,0.07,0
4.88,1051.42,23,Div_Sol_Viu,LIMA_CALLAO,4,0.92,0
4.16,4430.11,29,Div_Sol_Viu,LIMA_CALLAO,3,0.93,0
4.16,5419.36,40,Div_Sol_Viu,CENTRO,2,1,0
4.16,4196.33,34,Div_Sol_Viu,LIMA_CALLAO,2,0.56,0
4.16,3386.15,65,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,3889.89,26,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,17894.71,47,Div_Sol_Viu,LIMA_CALLAO,2,0.33,0
4.16,13094.33,37,Cas_Conv,LIMA_CALLAO,4,0.95,0
4.16,1793.35,62,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,32923.11,41,Div_Sol_Viu,NORTE_SUR,2,0.75,0
4.88,8346.62,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1076.09,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5612.86,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1152.33,20,Div_Sol_Viu,LIMA_CALLAO,1,0.51,0
4.88,1518.65,30,Div_Sol_Viu,NORTE_SUR,2,0.38,0
4.16,2934.72,30,Div_Sol_Viu,NORTE_SUR,1,0.59,0
4.16,6496.26,28,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,5581.8,50,Div_Sol_Viu,LIMA_CALLAO,1,0.42,0
4.16,5071.29,41,Div_Sol_Viu,LIMA_CALLAO,1,0.63,0
4.16,9940.77,34,Div_Sol_Viu,NORTE_SUR,3,0.91,0
4.16,1031.23,47,Cas_Conv,NORTE_SUR,1,0.95,0
4.16,874.93,45,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,17514.04,53,Div_Sol_Viu,LIMA_CALLAO,2,0.46,0
4.16,32991.89,61,Div_Sol_Viu,LIMA_CALLAO,2,0.51,0
4.16,4329.98,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2131.36,47,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,945.95,54,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,5844.65,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7189.54,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,3610.82,53,Cas_Conv,LIMA_CALLAO,1,0.99,0
4.16,13231.61,34,Div_Sol_Viu,LIMA_CALLAO,2,0.89,0
4.88,7584.5,49,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,2502.23,55,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.16,5895.15,49,Cas_Conv,LIMA_CALLAO,3,0.38,0
4.88,1807.96,50,Div_Sol_Viu,NORTE_SUR,2,0.91,0
4.88,1459.26,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,8511.29,40,Div_Sol_Viu,LIMA_CALLAO,2,0.16,0
4.16,511.16,54,Cas_Conv,LIMA_CALLAO,1,0.98,0
4.16,7656.55,36,Div_Sol_Viu,LIMA_CALLAO,1,0.98,0
4.16,1208.01,24,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,645.01,45,Cas_Conv,LIMA_CALLAO,2,0.5,0
4.16,3876.75,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4290.41,37,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1771.76,31,Div_Sol_Viu,NORTE_SUR,2,0.24,0
4.16,4784.13,49,Div_Sol_Viu,CENTRO,2,0.38,0
4.16,3150.3,57,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2076.36,22,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,9065.97,37,Cas_Conv,LIMA_CALLAO,2,0.92,0
4.16,1661.75,29,Div_Sol_Viu,NORTE_SUR,1,0.9,0
4.16,5659.12,37,Div_Sol_Viu,NORTE_SUR,1,0.96,0
4.16,2751.71,39,Cas_Conv,LIMA_CALLAO,1,0.98,0
4.88,9198.9,45,Cas_Conv,LIMA_CALLAO,5,0.08,0
4.16,514.59,30,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,19823.46,43,Div_Sol_Viu,LIMA_CALLAO,2,0.32,0
4.88,1456.4,29,Cas_Conv,LIMA_CALLAO,2,0.56,0
4.16,4210.83,33,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1000.57,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6017.54,51,Div_Sol_Viu,LIMA_CALLAO,2,0.67,0
4.16,1104.89,34,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3118.77,47,Cas_Conv,NORTE_SUR,3,0.29,0
4.16,6238.26,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,934.97,28,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,535.54,53,Cas_Conv,NORTE_SUR,2,0.89,0
4.88,1404.03,60,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,5986.81,52,Cas_Conv,NORTE_SUR,1,0.24,0
4.88,1630.86,37,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1817.61,41,Cas_Conv,NORTE_SUR,1,1,0
4.88,16691.8,32,Div_Sol_Viu,NORTE_SUR,2,0.36,0
4.16,9806.97,47,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,3779.1,24,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,4907.2,37,Div_Sol_Viu,LIMA_CALLAO,2,0.38,0
4.16,4599.84,57,Div_Sol_Viu,LIMA_CALLAO,2,0.17,0
4.16,5609.11,54,Cas_Conv,LIMA_CALLAO,1,0.17,0
4.16,14948.62,43,Div_Sol_Viu,NORTE_SUR,2,0.95,0
4.88,1251.7,39,Cas_Conv,LIMA_CALLAO,2,1,0
4.88,809.21,49,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,817.48,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,951.69,40,Div_Sol_Viu,LIMA_CALLAO,1,0.94,0
4.16,17048.2,34,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,951.91,57,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,5432.66,52,Div_Sol_Viu,LIMA_CALLAO,2,0.54,0
4.88,1308.13,36,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,23706.06,58,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1463.55,54,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,796.02,23,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,3420.48,41,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,11610.77,65,Div_Sol_Viu,NORTE_SUR,1,0.41,0
4.16,1071.69,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,842.93,33,Div_Sol_Viu,LIMA_CALLAO,2,0.87,0
4.16,5692.61,43,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,32295.52,54,Cas_Conv,LIMA_CALLAO,3,0.6,0
4.16,6436.78,26,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3889.05,37,Div_Sol_Viu,LIMA_CALLAO,2,0.96,0
4.88,1027.32,28,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3845.68,35,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,5970.39,39,Div_Sol_Viu,NORTE_SUR,3,0.98,0
4.16,943.42,48,Div_Sol_Viu,NORTE_SUR,2,0.29,0
4.88,2242.22,33,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,7795.81,49,Cas_Conv,LIMA_CALLAO,2,0.68,0
4.88,14152.46,51,Div_Sol_Viu,LIMA_CALLAO,2,0.14,0
4.88,1336.77,25,Div_Sol_Viu,LIMA_CALLAO,2,0.77,0
4.16,31465.57,61,Div_Sol_Viu,LIMA_CALLAO,3,0.77,0
4.16,11069.18,48,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,8430.08,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1877,33,Div_Sol_Viu,LIMA_CALLAO,2,0.87,0
4.16,4951.28,44,Cas_Conv,LIMA_CALLAO,3,0.93,0
4.16,551.25,59,Div_Sol_Viu,LIMA_CALLAO,2,0.35,0
4.88,12440.69,46,Cas_Conv,LIMA_CALLAO,2,0.96,0
4.16,2496.39,58,Cas_Conv,NORTE_SUR,3,1,0
4.16,4644.48,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4336.2,28,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,7792.15,34,Div_Sol_Viu,LIMA_CALLAO,1,0.93,0
4.16,4259.63,47,Div_Sol_Viu,NORTE_SUR,1,0.97,0
4.16,17735.72,56,Cas_Conv,LIMA_CALLAO,2,0.68,0
4.16,2892.88,34,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,19434.26,35,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,13973.23,42,Cas_Conv,NORTE_SUR,1,0.2,0
4.16,3883.65,31,Div_Sol_Viu,LIMA_CALLAO,1,0.97,0
4.16,7075.54,31,Div_Sol_Viu,LIMA_CALLAO,2,0.34,0
4.16,9627.74,57,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,35370.96,48,Cas_Conv,NORTE_SUR,3,0.66,0
4.88,11430.49,31,Div_Sol_Viu,LIMA_CALLAO,4,0.12,0
